SNP	Chromosome	GeneticDistance	Position	Pvalue	Qvalue	N	NullLogLike	AltLogLike	SNPWeight	SNPWeightSE	OddsRatio	WaldStat	heritability	NullGeneticVar	NullResidualVar	NullBias
COG1770	26	0.000000	85	6.2589370038132541E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8492033411700686E+03	-3.6208801097482972E-02	7.4255039206807871E-02	9.6210927203910290E-01	2.3778060458614930E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2377	26	0.000000	692	6.2594029435595888E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8497731126597735E+03	-2.0470816231095139E-02	4.1986100463484125E-02	9.7097625596859394E-01	2.3771645108531034E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1808	26	0.000000	123	6.2903019403503824E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8493892476050480E+03	-2.9897490403594143E-02	6.1873455468842611E-02	9.7012210947348676E-01	2.3348593735496537E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1809	26	0.000000	124	6.2903019403503824E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8493892476050480E+03	-2.9897490403594143E-02	6.1873455468842611E-02	9.7012210947348676E-01	2.3348593735496537E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2449	26	0.000000	764	6.2975334794949578E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8499387175648230E+03	-1.7332890699389512E-02	3.5946539650261213E-02	9.7282656758224550E-01	2.3250260167539372E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1732	26	0.000000	47	6.3042561715463052E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8490169996980865E+03	-4.3192806469119903E-02	8.9753381005560476E-02	9.4976610201403222E-01	2.3159075150626679E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2610	26	0.000000	925	6.3065200539791233E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8499956784153901E+03	-1.6215247765796956E-02	3.3717131885874760E-02	9.7126398988676743E-01	2.3128418045409627E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2180	26	0.000000	495	6.3091222512206080E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8490871854894478E+03	-4.0314494321510165E-02	8.3891712583161610E-02	9.5040249404457477E-01	2.3093210421546645E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2752	26	0.000000	1067	6.3184809202093839E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8497545132565549E+03	-2.0683674818996405E-02	4.3159547553310341E-02	9.6071881224306777E-01	2.2966860690996641E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1720	26	0.000000	35	6.3369756931015575E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8491699209470473E+03	-3.6776136472838221E-02	7.7157306964188682E-02	9.5484628587307585E-01	2.2718417835421353E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2124	26	0.000000	439	6.3538138419384815E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8497942119032530E+03	1.9669629005583514E-02	4.1473054036143486E-02	1.0243115215745144E+00	2.2493669105981601E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2611	26	0.000000	926	6.3671306751863177E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8493683481700446E+03	-3.0005204426196988E-02	6.3515504848839652E-02	9.4747665528213709E-01	2.2316889915109861E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2590	26	0.000000	905	6.3698664781898873E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8499492956762058E+03	-1.6882168872095211E-02	3.5765478339919082E-02	9.7110279647859388E-01	2.2280678127297415E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2572	26	0.000000	887	6.3746123583623215E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8489651932711520E+03	-4.5001486598902886E-02	9.5471755898440577E-02	9.2585279873822512E-01	2.2217945707297790E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2727	26	0.000000	1042	6.4114986149440201E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8496955845087734E+03	-2.1456992161777967E-02	4.6025502824387325E-02	9.5965776503093581E-01	2.1734046978119481E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2729	26	0.000000	1044	6.4114986149440201E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8496955845087734E+03	-2.1456992161777967E-02	4.6025502824387325E-02	9.5965776503093581E-01	2.1734046978119481E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2730	26	0.000000	1045	6.4114986149440201E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8496955845087734E+03	-2.1456992161777967E-02	4.6025502824387325E-02	9.5965776503093581E-01	2.1734046978119481E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2734	26	0.000000	1049	6.4114986149440201E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8496955845087734E+03	-2.1456992161777967E-02	4.6025502824387325E-02	9.5965776503093581E-01	2.1734046978119481E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2336	26	0.000000	651	6.4153342149483394E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8494133109310112E+03	-2.8321840063904175E-02	6.0820607170671212E-02	9.6174527957067901E-01	2.1684101383454174E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2337	26	0.000000	652	6.4153342149483394E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8494133109310112E+03	-2.8321840063904175E-02	6.0820607170671212E-02	9.6174527957067901E-01	2.1684101383454174E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2041	26	0.000000	356	6.4583999494742161E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8494472982582108E+03	-2.7092917693734460E-02	5.8942091895325635E-02	9.7035966357138748E-01	2.1128101029533444E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2042	26	0.000000	357	6.4583999494742161E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8494472982582108E+03	-2.7092917693734460E-02	5.8942091895325635E-02	9.7035966357138748E-01	2.1128101029533444E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2043	26	0.000000	358	6.4583999494742161E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8494472982582108E+03	-2.7092917693734460E-02	5.8942091895325635E-02	9.7035966357138748E-01	2.1128101029533444E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2044	26	0.000000	359	6.4583999494742161E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8494472982582108E+03	-2.7092917693734460E-02	5.8942091895325635E-02	9.7035966357138748E-01	2.1128101029533444E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2045	26	0.000000	360	6.4583999494742161E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8494472982582108E+03	-2.7092917693734460E-02	5.8942091895325635E-02	9.7035966357138748E-01	2.1128101029533444E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2046	26	0.000000	361	6.4583999494742161E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8494472982582108E+03	-2.7092917693734460E-02	5.8942091895325635E-02	9.7035966357138748E-01	2.1128101029533444E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2047	26	0.000000	362	6.4583999494742161E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8494472982582108E+03	-2.7092917693734460E-02	5.8942091895325635E-02	9.7035966357138748E-01	2.1128101029533444E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2539	26	0.000000	854	6.4682793613677791E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8500280531889507E+03	1.5127466940236430E-02	3.3009435414883860E-02	1.0258669068303190E+00	2.1001786166873782E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2694	26	0.000000	1009	6.4753591250032660E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8497255135623952E+03	-2.0428907036237429E-02	4.4673711567242945E-02	9.6190187392478477E-01	2.0911548450775502E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1876	26	0.000000	191	6.4790686642647355E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8483998911608614E+03	-7.7461222505596908E-02	1.6958280061593745E-01	9.2439948420277007E-01	2.0864360939591142E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1834	26	0.000000	149	6.4853906713666354E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8484758234568017E+03	-7.1891212449083766E-02	1.5769223333315402E-01	9.3013641514895373E-01	2.0784089707912640E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1835	26	0.000000	150	6.4853906713666354E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8484758234568017E+03	-7.1891212449083766E-02	1.5769223333315402E-01	9.3013641514895373E-01	2.0784089707912640E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1865	26	0.000000	180	6.4853906713666354E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8484758234568017E+03	-7.1891212449083766E-02	1.5769223333315402E-01	9.3013641514895373E-01	2.0784089707912640E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1914	26	0.000000	229	6.4971880664905446E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8487478005298731E+03	-5.4078060548955947E-02	1.1904770173776184E-01	9.4642505604984717E-01	2.0634796214835785E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2405	26	0.000000	720	6.5170047339497450E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8493978131093277E+03	2.8074056108575829E-02	6.2179137711522170E-02	1.0425102769768211E+00	2.0385479772641557E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2783	26	0.000000	1098	6.5277049847187629E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8498610096737250E+03	-1.7649985978969392E-02	3.9220625723390676E-02	9.6555491333003696E-01	2.0251616434563802E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1819	26	0.000000	134	6.5380766623342967E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8486761401511380E+03	-5.7938096317029522E-02	1.2915899648570150E-01	9.4312459252692205E-01	2.0122369460832468E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2308	26	0.000000	623	6.5880289903761624E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8487558383063656E+03	-5.2456043180543532E-02	1.1876876752767725E-01	9.3180512436289520E-01	1.9506823603263151E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2425	26	0.000000	740	6.5922704899946605E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8498157145020825E+03	1.8134576986981187E-02	4.1114108629367117E-02	1.0274609778200414E+00	1.9455083586968472E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2296	26	0.000000	611	6.5948890134779004E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8497750929135570E+03	1.8876156019362430E-02	4.2830521608104820E-02	1.0255559504518672E+00	1.9423182451414026E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2826	26	0.000000	1141	6.5963697780456299E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8500341863217893E+03	-1.4638133001927876E-02	3.3229753218602991E-02	9.7043845682769792E-01	1.9405156324158127E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2827	26	0.000000	1142	6.5963697780456299E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8500341863217893E+03	-1.4638133001927876E-02	3.3229753218602991E-02	9.7043845682769792E-01	1.9405156324158127E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2828	26	0.000000	1143	6.5963697780456299E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8500341863217893E+03	-1.4638133001927876E-02	3.3229753218602991E-02	9.7043845682769792E-01	1.9405156324158127E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2095	26	0.000000	410	6.6054816460209431E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8497512368005112E+03	1.9290898456852744E-02	4.3917359899181413E-02	1.0230205300174431E+00	1.9294452563242176E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2807	26	0.000000	1122	6.6135244664511705E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8498806411902349E+03	-1.6931775669389543E-02	3.8644282474303009E-02	9.6642337036978432E-01	1.9197050870385748E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2021	26	0.000000	336	6.6214029707824174E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8494392748980038E+03	-2.6231989516372348E-02	6.0019541770413659E-02	9.7216837606943529E-01	1.9101923848558935E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2584	26	0.000000	899	6.6300346920787578E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8497663594207854E+03	-1.8922455894005413E-02	4.3413347225870369E-02	9.6778400502177919E-01	1.8998025210004307E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2918	26	0.000000	1233	6.6346121326234453E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8501562481529363E+03	1.2765503720147089E-02	2.9330052627984420E-02	1.0290800314604693E+00	1.8943064086025371E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2755	26	0.000000	1070	6.6775038905348372E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8497051359052502E+03	-1.9896900900822218E-02	4.6343787673892675E-02	9.6218438370367920E-01	1.8432651931177693E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2756	26	0.000000	1071	6.6775038905348372E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8497051359052502E+03	-1.9896900900822218E-02	4.6343787673892675E-02	9.6218438370367920E-01	1.8432651931177693E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2082	26	0.000000	397	6.6868957616028857E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8497001627502007E+03	-1.9933740559280457E-02	4.6569596649009601E-02	9.7723415654112766E-01	1.8321990358688245E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2454	26	0.000000	769	6.7070376742248827E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8495369256794088E+03	2.3277638265716594E-02	5.4735330886987697E-02	1.0381519410282174E+00	1.8085991994857706E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2455	26	0.000000	770	6.7070376742248827E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8495369256794088E+03	2.3277638265716594E-02	5.4735330886987697E-02	1.0381519410282174E+00	1.8085991994857706E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2691	26	0.000000	1006	6.7260717070229203E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8496483765638786E+03	2.0750603642238952E-02	4.9094595597642010E-02	1.0402431654606847E+00	1.7864632887105253E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2837	26	0.000000	1152	6.7288053404963333E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8501659398732222E+03	-1.2333320301664842E-02	2.9205734083329583E-02	9.7461755472784284E-01	1.7832973639287447E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2647	26	0.000000	962	6.7795898222266904E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8496191948514556E+03	2.1095622357264688E-02	5.0791090086664846E-02	1.0398261326685989E+00	1.7250814970864231E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1812	26	0.000000	127	6.7836092001300241E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8494211405319345E+03	-2.5639520561972058E-02	6.1812988391516797E-02	9.7432869838676794E-01	1.7205223524923313E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2575	26	0.000000	890	6.7903769892050658E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8497847614763755E+03	-1.7765435796745530E-02	4.2925436365269638E-02	9.6972372763774928E-01	1.7128616798224092E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2580	26	0.000000	895	6.7903769892050658E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8497847614763755E+03	-1.7765435796745530E-02	4.2925436365269638E-02	9.6972372763774928E-01	1.7128616798224092E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2322	26	0.000000	637	6.8261609532383682E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8497759968945365E+03	1.7738333994325225E-02	4.3371582284893184E-02	1.0243523815122135E+00	1.6726887004127550E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2014	26	0.000000	329	6.8390640990838281E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8491882505872288E+03	3.1822469875281083E-02	7.8144276548056224E-02	1.0347232252777157E+00	1.6583393968842833E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2015	26	0.000000	330	6.8390640990838281E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8491882505872288E+03	3.1822469875281083E-02	7.8144276548056224E-02	1.0347232252777157E+00	1.6583393968842833E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2016	26	0.000000	331	6.8390640990838281E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8491882505872288E+03	3.1822469875281083E-02	7.8144276548056224E-02	1.0347232252777157E+00	1.6583393968842833E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
